Date,Open,High,Low,Close,Volume
01/07/2014,97.82,98.24,97.74,98.11,639870
01/08/2014,98.11,98.45,97.85,98.29,679890
01/09/2014,98.51,98.65,97.85,98.22,527120
01/10/2014,98.48,98.63,97.93,98.53,646891
01/13/2014,98.35,98.6324,96.94,97.17,678483
01/14/2014,97.45,98.53,97.34,98.49,423065
01/15/2014,98.68,99.14,98.65,99.02,504854
01/16/2014,98.85,98.999,98.63,98.93,337855
01/17/2014,98.8,98.9899,98.37,98.54,695808
01/21/2014,99.19,99.3136,98.36,99.02,443655
01/22/2014,99.25,99.33,98.95,99.26,368547
01/23/2014,98.86,98.86,97.91,98.42,852722
01/24/2014,97.84,97.95,96.27,96.29,1032500
01/27/2014,96.45,96.57,95.06,95.62,1376357
01/28/2014,95.73,96.16,95.48,96.07,787324
01/29/2014,95.22,95.65,94.72,94.97,962893
01/30/2014,95.94,96.6,95.77,96.28,757859
01/31/2014,95.26,96.4452,95.1201,95.85,775145
02/03/2014,95.82,96.03,93.43,93.6,1408835
02/04/2014,94.07,94.71,93.795,94.47,903039
02/05/2014,94.18,94.59,93.41,94.29,1154332
02/06/2014,94.6,95.62,94.6,95.59,778899
02/07/2014,96.15,97.13,95.89,97.06,737318
02/10/2014,97.09,97.4,96.899,97.35,418902
02/11/2014,97.46,98.63,97.41,98.39,805366
02/12/2014,98.63,98.84,98.3,98.51,896073
02/13/2014,97.84,99.2248,97.84,99.14,623712
02/14/2014,99.03,99.65,98.87,99.47,548612
02/18/2014,99.63,99.86,99.3,99.71,934463
02/19/2014,99.39,99.995,98.89,99.03,703610
02/20/2014,99.05,99.8,98.75,99.57,597074
02/21/2014,99.9,100.12,99.5,99.58,490718
02/24/2014,99.7,100.71,99.7,100.16,1035501
02/25/2014,100.02,100.49,99.72,100.09,776411
02/26/2014,100.31,100.57,99.74,100.04,790700
02/27/2014,99.85,100.71,99.85,100.69,554068
02/28/2014,100.65,101.41,100.13,100.85,942059
03/03/2014,99.98,100.33,99.38,100.09,1057014
03/04/2014,101.09,101.84,101.09,101.7,2949502
03/05/2014,101.7,101.8699,101.54,101.58,1081394
03/06/2014,101.99,102.14,101.65,101.8,645322
03/07/2014,102.13,102.218,101.25,101.65,702714
03/10/2014,101.57,101.7,101.05,101.61,1618913
03/11/2014,101.83,102.04,100.96,101.23,769259
03/12/2014,100.73,101.24,100.36,101.2099,737187
03/13/2014,101.5,101.58,99.57,99.88,1561658
03/14/2014,99.73,100.17,99.4502,99.5,905177
03/17/2014,100.07,100.79,100.04,100.48,789258
03/18/2014,100.77,101.46,100.64,101.35,879683
03/19/2014,101.41,101.46,100.05,100.63,1121890
03/20/2014,100.51,101.16,100.15,101.03,890560
03/21/2014,101.57,101.69,100.26,100.43,914316
03/24/2014,100.85,100.9,99.22,99.77,1215399
03/25/2014,99.88,100.38,99.18,99.8,1804389
03/26/2014,100.26,100.3704,98.88,98.88,1088832
03/27/2014,98.88,99.0468,98.07,98.52,1459915
03/28/2014,98.87,99.61,98.68,98.93,536578
03/31/2014,99.62,100.0,99.54,99.84,1076009
04/01/2014,100.05,100.77,100.05,100.7,2716224
04/02/2014,100.9,101.2,100.78,101.07,1133336
04/03/2014,101.25,101.28,100.32,100.73,1192734
04/04/2014,101.4,101.4,98.88,99.07,932588
04/07/2014,98.62,99.01,97.47,97.85,1077618
04/08/2014,97.83,98.404,97.3631,98.23,394158
04/09/2014,98.53,99.69,98.34,99.6698,363098
04/10/2014,99.62,99.6999,96.9801,97.16,755716
04/11/2014,96.64,97.3225,96.0,96.08,1226677
04/14/2014,96.9,97.22,96.05,96.9,742601
04/15/2014,97.12,97.75,95.88,97.57,1225569
04/16/2014,98.22,98.78,97.83,98.78,1293993
04/17/2014,98.6,99.19,98.34,98.89,1428355
04/21/2014,98.95,99.45,98.78,99.41,557324
04/22/2014,99.74,100.33,99.61,100.03,683155
04/23/2014,100.17,100.17,99.56,99.64,709446
04/24/2014,100.31,100.42,99.28,99.88,790968
04/25/2014,99.52,99.6,98.6,98.84,785966
04/28/2014,99.26,99.74,97.98,99.14,3080451
04/29/2014,99.49,99.85,99.13,99.65,539251
04/30/2014,99.47,100.13,99.3,100.0,984875
05/01/2014,99.96,100.556,99.82,100.19,563368
05/02/2014,100.32,100.56,99.88,100.03,870461
05/05/2014,99.71,100.53,99.29,100.45,633742
05/06/2014,100.35,100.3699,99.5,99.54,594291
05/07/2014,99.75,99.94,98.71,99.83,852591
05/08/2014,99.69,100.58,99.35,99.69,726179
05/09/2014,99.6,99.99,99.12,99.98,586112
05/12/2014,100.4,101.16,100.4,101.11,4005916
05/13/2014,101.34,101.56,101.07,101.18,819247
05/14/2014,101.05,101.18,100.49,100.65,819694
05/15/2014,100.46,100.46,99.14,99.72,1025096
05/16/2014,99.85,100.23,99.31,100.23,458040
05/19/2014,100.04,100.82,99.9,100.75,395667
05/20/2014,100.68,100.72,99.82,100.12,345102
05/21/2014,100.4,101.11,100.4,101.09,516127
05/22/2014,101.13,101.66,100.94,101.44,288748
05/23/2014,101.46,102.02,101.43,101.98,444376
05/27/2014,102.39,102.78,102.3,102.77,328848
05/28/2014,102.8,102.85,102.42,102.56,307926
05/29/2014,102.78,103.22,102.6152,103.18,286941
05/30/2014,103.11,103.4015,102.96,103.28,660809
06/02/2014,103.37,103.53,102.87,103.48,483822
06/03/2014,103.23,103.4426,103.06,103.38,415017
06/04/2014,103.2,103.69,103.0,103.57,386991
06/05/2014,103.81,104.45,103.33,104.32,445493
06/06/2014,104.51,104.82,104.51,104.82,344885
06/09/2014,104.78,105.1599,104.65,104.91,761504
06/10/2014,104.8,104.92,104.48,104.92,1181137
06/11/2014,104.57,104.72,104.32,104.64,307382
06/12/2014,104.47,104.5396,103.46,103.7,484550
06/13/2014,103.95,104.04,103.43,103.93,269916
06/16/2014,103.74,104.25,103.6,104.0,263907
06/17/2014,103.87,104.358,103.789,104.19,276955
06/18/2014,104.25,105.06,103.75,104.99,344142
06/19/2014,105.13,105.19,104.6638,105.05,357814
06/20/2014,105.3,105.33,105.06,105.15,244953
06/23/2014,105.26,105.26,104.94,105.04,245505
06/24/2014,104.61,105.18,104.02,104.18,472868
06/25/2014,103.97,105.02,103.97,104.9,367564
06/26/2014,104.9,104.9,104.14,104.87,289939
06/27/2014,104.69,105.18,104.56,105.14,321881
06/30/2014,105.2,105.36,105.04,105.19,556299
07/01/2014,105.5,106.34,105.4,106.03,1202476
07/02/2014,106.06,106.27,106.01,106.16,507543
07/03/2014,106.43,106.74,106.2801,106.69,256472
07/07/2014,106.55,106.6,106.1825,106.31,256306
07/08/2014,106.15,106.1599,105.089,105.45,1472495
07/09/2014,105.77,106.06,105.46,106.0,672767
07/10/2014,104.73,105.88,104.71,105.54,1176902
07/11/2014,105.54,105.87,105.32,105.8,268447
07/14/2014,106.36,106.61,106.28,106.43,261393
07/15/2014,106.5,106.6799,105.51,106.0,631914
07/16/2014,106.57,106.58,106.03,106.3,394639
07/17/2014,106.0,106.29,104.7801,104.93,467654
07/18/2014,105.39,106.33,105.23,106.29,358237
07/21/2014,105.92,106.1145,105.5602,105.99,249409
07/22/2014,106.38,106.73,106.3298,106.53,782201
07/23/2014,106.82,107.02,106.62,106.89,238413
07/24/2014,107.0,107.08,106.7001,106.83,1168015
07/25/2014,106.5,106.57,105.99,106.27,353575
07/28/2014,106.31,106.4345,105.65,106.2,309812
07/29/2014,106.35,106.55,105.77,105.77,438029
07/30/2014,106.26,106.39,105.56,105.97,425608
07/31/2014,105.2,105.28,103.8101,103.86,515507
08/01/2014,103.53,104.25,103.02,103.59,500757
08/04/2014,103.82,104.56,103.34,104.29,350061
08/05/2014,103.89,104.21,103.05,103.43,594010
08/06/2014,102.72,103.8,102.72,103.31,611118
08/07/2014,103.76,103.85,102.5461,102.8,554934
08/08/2014,102.96,103.992,102.73,103.94,657418
08/11/2014,104.33,104.76,104.24,104.33,315208
08/12/2014,104.19,104.47,103.78,104.08,377779
08/13/2014,104.46,105.07,104.43,104.99,217163
08/14/2014,105.07,105.52,105.07,105.52,290846
08/15/2014,105.98,106.09,104.85,105.65,933380
08/18/2014,106.29,106.69,106.25,106.66,387548
08/19/2014,106.94,107.36,106.84,107.31,405420
08/20/2014,107.13,107.684,107.0501,107.57,411895
08/21/2014,107.72,107.78,107.44,107.66,350984
08/22/2014,107.65,107.8649,107.41,107.67,226783
08/25/2014,108.26,108.39,108.0,108.26,499344
08/26/2014,108.29,108.5,108.2,108.26,600101
08/27/2014,108.36,108.44,107.98,108.18,253114
08/28/2014,107.72,108.12,107.67,108.05,403686
08/29/2014,108.29,108.3345,107.83,108.27,256886
09/02/2014,108.5,108.59,108.03,108.44,397180
09/03/2014,108.71,108.7313,107.9563,108.1,304267
09/04/2014,108.27,108.7097,107.68,107.86,1076887
09/05/2014,107.88,108.46,107.48,108.42,246346
09/08/2014,108.46,108.55,107.91,108.31,378806
09/09/2014,108.19,108.46,107.39,107.62,308588
09/10/2014,107.68,108.27,107.39,108.25,524126
09/11/2014,107.84,108.26,107.6499,108.23,352600
09/12/2014,108.07,108.13,107.33,107.65,391737
09/15/2014,107.65,107.7299,107.03,107.27,607224
09/16/2014,107.0,108.27,106.86,108.14,551204
09/17/2014,108.25,108.78,107.71,108.29,726445
09/18/2014,108.64,108.94,108.54,108.93,825549
09/19/2014,109.37,109.419,108.593,108.82,497302
09/22/2014,108.62,108.67,107.65,107.93,579793
09/23/2014,107.55,108.01,107.3601,107.41,799506
09/24/2014,107.1,108.09,106.812,108.04,691766
09/25/2014,107.76,107.83,106.16,106.17,653234
09/26/2014,106.37,107.42,106.36,107.26,530386
09/29/2014,106.22,107.2221,106.11,107.07,829912
09/30/2014,107.22,107.49,106.55,106.82,740895
10/01/2014,106.69,106.69,104.91,105.19,1518300
10/02/2014,105.18,105.55,104.05,105.22,1490060
10/03/2014,106.09,106.69,105.66,106.43,1420810
10/06/2014,106.96,106.98,105.87,106.23,1330775
10/07/2014,105.8,105.859,104.59,104.59,1405509
10/08/2014,104.7,106.6834,104.0605,106.52,784593
10/09/2014,106.34,106.47,104.39,104.45,1010135
10/10/2014,104.44,104.921,102.94,102.97,1451237
10/13/2014,102.91,103.25,100.96,101.06,1685414
10/14/2014,101.62,102.35,100.8901,101.21,1876393
10/15/2014,99.83,101.0,98.2501,100.65,2791230
10/16/2014,99.05,101.33,98.81,100.58,1647074
10/17/2014,101.96,102.63,101.3916,101.9,1253548
10/20/2014,101.77,103.11,101.72,103.04,780149
10/21/2014,103.86,105.265,103.78,105.24,1511663
10/22/2014,105.3,105.6,104.366,104.45,1424498
10/23/2014,105.55,106.55,105.42,105.94,1416419
10/24/2014,106.18,106.79,105.74,106.74,1170867
10/27/2014,106.49,106.77,105.98,106.65,884309
10/28/2014,107.08,107.99,107.03,107.92,1493098
10/29/2014,107.96,108.24,107.06,107.8,1186481
10/30/2014,107.5,108.84,107.45,108.58,1124658
10/31/2014,109.9,109.94,109.43,109.79,1956270
11/03/2014,109.96,110.25,109.7,109.91,1159972
11/04/2014,109.65,109.81,108.92,109.54,1064707
11/05/2014,110.35,110.35,109.6,109.97,1367824
11/06/2014,110.04,110.52,109.7,110.45,1147383
11/07/2014,110.53,110.5788,110.05,110.43,346118
11/10/2014,110.52,110.88,110.35,110.84,331259
11/11/2014,110.82,111.02,110.66,111.0,1187435
11/12/2014,110.62,111.19,110.62,111.06,600153
11/13/2014,111.2,111.5899,110.67,111.17,540673
11/14/2014,111.2,111.33,110.8899,111.2,587487
11/17/2014,110.94,111.36,110.7582,111.04,558090
11/18/2014,111.13,112.01,111.04,111.84,389073
11/19/2014,111.73,111.78,111.1,111.58,460863
11/20/2014,111.13,111.9699,111.05,111.75,496746
11/21/2014,112.88,112.985,111.97,112.3,954632
11/24/2014,112.65,112.88,112.56,112.84,529307
11/25/2014,113.0,113.2899,112.78,112.88,524965
11/26/2014,112.97,113.26,112.86,113.21,431578
11/28/2014,113.15,113.55,113.05,113.2,179633
12/01/2014,112.74,112.83,111.9401,112.15,985651
12/02/2014,112.14,112.85,112.125,112.73,873383
12/03/2014,112.95,113.27,112.7,113.14,463846
12/04/2014,113.0,113.48,112.66,113.1,1718873
12/05/2014,113.21,113.51,113.04,113.25,457800
12/08/2014,113.04,113.37,112.07,112.47,821800
12/09/2014,111.27,112.6,110.91,112.54,663134
12/10/2014,112.28,112.32,110.63,110.73,923353
12/11/2014,111.19,112.3663,111.04,111.3,752434
12/12/2014,110.5,111.19,109.61,109.61,1134130
12/15/2014,110.26,110.53,108.526,108.88,1213090
12/16/2014,108.27,110.18,107.68,107.68,1441661
12/17/2014,108.05,110.12,107.92,109.91,1187630
12/18/2014,111.54,112.54,111.12,112.54,3064015
12/19/2014,112.65,113.43,112.54,112.92,1602697
12/22/2014,113.09,113.53,112.95,113.53,1193511
12/23/2014,113.96,113.96,113.17,113.29,808304
12/24/2014,112.94,113.27,112.8101,112.89,218733
12/26/2014,113.28,113.65,113.19,113.39,324048
12/29/2014,113.36,113.61,113.25,113.54,316306
12/30/2014,113.31,113.37,112.7,112.76,353862
12/31/2014,113.15,113.3141,111.6,111.6,1839149
01/02/2015,112.01,112.56,110.88,111.5,2241471
01/05/2015,110.92,111.04,109.65,109.84,1556130
01/06/2015,110.11,110.4,108.29,108.81,1693589
01/07/2015,109.66,110.57,109.4837,110.35,1038027
01/08/2015,111.39,112.5359,111.27,112.42,694554
01/09/2015,112.69,112.7,111.18,111.61,949867
01/12/2015,111.9,111.95,110.49,110.8,580613
01/13/2015,111.9,112.56,109.81,110.65,1760904
01/14/2015,109.42,110.3299,109.1,110.19,1296445
01/15/2015,110.68,110.74,108.97,109.05,969931
01/16/2015,108.99,110.53,108.72,110.43,717533
01/20/2015,110.96,111.11,109.66,110.79,720787
01/21/2015,110.61,111.7,110.23,111.31,1229330
01/22/2015,111.9,113.2,110.95,113.08,1018609
01/23/2015,113.02,113.32,112.6399,112.78,726207
01/26/2015,112.8,113.045,112.2,113.01,765323
01/27/2015,111.52,111.9673,110.57,111.11,794771
01/28/2015,112.29,112.31,110.07,110.15,1147780
01/29/2015,110.29,111.41,109.49,111.27,883171
01/30/2015,110.65,111.37,109.66,109.75,1294369
02/02/2015,110.21,110.85,108.6,110.75,1521632
02/03/2015,111.4,112.06,110.76,112.04,1471023
02/04/2015,111.88,112.4499,111.48,111.69,1105491
02/05/2015,112.22,113.035,112.13,112.97,764178
02/06/2015,113.05,113.2799,111.92,112.22,1075902
02/09/2015,111.81,112.24,111.43,111.66,965934
02/10/2015,112.47,113.3049,112.0,113.14,914737
02/11/2015,113.07,113.64,112.7901,113.34,1697932
02/12/2015,113.97,114.55,113.7999,114.52,708058
02/13/2015,114.73,115.06,114.46,115.03,657678
02/17/2015,115.04,115.38,114.8,115.26,767027
02/18/2015,115.3,115.52,114.9,115.51,478961
02/19/2015,115.28,115.7849,115.18,115.63,559617
02/20/2015,115.42,116.48,115.09,116.42,664786
02/23/2015,116.36,116.62,116.2001,116.59,512941
02/24/2015,116.61,116.82,116.27,116.72,710928
02/25/2015,116.58,117.02,116.4,116.62,652884
02/26/2015,116.59,116.86,116.3302,116.77,1005587
02/27/2015,116.62,116.81,116.25,116.31,1222218
03/02/2015,116.39,117.32,116.39,117.19,995628
03/03/2015,117.01,117.01,116.02,116.62,573201
03/04/2015,116.18,116.43,115.58,116.25,573844
03/05/2015,116.55,116.6485,116.04,116.32,835950
03/06/2015,116.02,116.06,114.49,114.69,976755
03/09/2015,114.94,115.43,114.7,115.22,773234
03/10/2015,114.32,114.38,113.36,113.39,2863770
03/11/2015,113.54,113.65,112.885,112.96,864501
03/12/2015,113.12,114.29,113.12,114.29,1645976
03/13/2015,114.13,114.36,113.0,113.62,777994
03/16/2015,114.14,115.27,114.14,115.24,700449
03/17/2015,114.83,115.2683,114.47,115.02,868564
03/18/2015,114.72,116.7599,114.13,116.31,750158
03/19/2015,116.07,116.51,115.9551,116.24,529236
03/20/2015,116.94,117.5332,116.83,117.19,1833249
03/23/2015,117.09,117.36,116.83,116.84,496862
03/24/2015,116.81,117.25,116.27,116.3,500979
03/25/2015,116.05,116.1699,113.71,113.75,691127
03/26/2015,113.15,114.11,112.75,113.52,1371832
03/27/2015,113.28,114.0299,113.28,113.85,563526
03/30/2015,114.52,115.17,114.51,115.05,601323
03/31/2015,114.57,115.02,113.93,113.95,1251282
04/01/2015,113.93,113.93,112.681,113.43,888603
04/02/2015,113.48,114.05,113.3204,113.74,856752
04/06/2015,113.19,114.8,113.02,114.39,1114393
04/07/2015,114.58,115.14,114.24,114.24,947462
04/08/2015,114.44,115.03,114.25,114.82,1577304
04/09/2015,114.8,115.33,114.37,115.23,959353
04/10/2015,115.17,115.77,115.11,115.71,1086834
04/13/2015,115.72,116.18,115.16,115.21,693019
04/14/2015,115.09,115.34,114.46,115.18,619803
04/15/2015,115.63,115.9,115.35,115.63,478570
04/16/2015,115.46,115.92,115.18,115.63,592741
04/17/2015,114.94,115.0072,113.79,114.28,1556259
04/20/2015,114.93,115.73,114.84,115.54,930030
04/21/2015,116.01,116.22,115.59,115.75,453627
04/22/2015,116.04,116.47,115.39,116.34,425056
04/23/2015,116.08,117.0,115.97,116.67,600728
04/24/2015,117.17,117.365,116.86,117.16,602199
04/27/2015,117.57,117.6599,116.481,116.66,468284
04/28/2015,116.69,117.01,115.6301,116.69,460212
04/29/2015,116.2,116.614,115.3929,115.96,570541
04/30/2015,115.58,115.8148,113.98,114.51,722247
05/01/2015,115.12,115.99,115.09,115.97,818615
05/04/2015,116.27,116.73,116.08,116.19,569444
05/05/2015,116.02,116.05,114.57,114.59,802137
05/06/2015,114.89,115.09,113.43,114.18,716760
05/07/2015,114.14,115.09,114.05,114.79,686646
05/08/2015,115.87,116.58,115.87,116.43,573113
05/11/2015,116.37,116.63,115.87,115.92,702917
05/12/2015,115.35,115.9101,114.64,115.5,597358
05/13/2015,115.89,116.294,115.34,115.49,925783
05/14/2015,116.13,117.07,115.98,117.02,496738
05/15/2015,117.2,117.34,116.84,117.17,732564
05/18/2015,117.08,117.73,116.97,117.48,426622
05/19/2015,117.73,117.85,117.35,117.49,621170
05/20/2015,117.58,117.89,117.08,117.3,585299
05/21/2015,117.29,117.77,117.15,117.59,434978
05/22/2015,117.43,117.76,117.38,117.44,416569
05/26/2015,117.11,117.23,115.84,116.17,642246
05/27/2015,116.47,117.68,116.25,117.55,487552
05/28/2015,117.35,117.55,116.97,117.37,492677
05/29/2015,117.34,117.3409,116.38,116.54,556729
06/01/2015,116.99,117.31,116.23,116.95,1161453
06/02/2015,116.57,117.175,116.03,116.67,541846
06/03/2015,117.1,117.3,116.66,116.94,456854
06/04/2015,116.69,116.9,115.75,115.98,565295
06/05/2015,115.79,116.0249,115.17,115.67,558556
06/08/2015,115.51,115.65,114.7038,114.76,732305
06/09/2015,114.74,114.9651,114.07,114.66,616799
06/10/2015,115.13,116.35,114.94,116.08,1049177
06/11/2015,116.48,116.74,116.26,116.4,346197
06/12/2015,115.88,115.98,115.38,115.55,1018164
06/15/2015,114.62,115.25,114.27,115.08,771237
06/16/2015,114.99,115.82,114.92,115.73,655463
06/17/2015,115.96,116.36,115.3,116.03,529243
06/18/2015,116.27,117.71,116.27,117.37,582279
06/19/2015,117.27,117.4,116.77,116.89,1866020
06/22/2015,117.64,118.051,117.5,117.64,501333
06/23/2015,117.77,117.86,117.3642,117.64,686087
06/24/2015,117.13,117.41,116.43,116.43,543577
06/25/2015,116.8,116.95,116.12,116.24,424140
06/26/2015,116.43,116.57,115.625,116.02,451389
06/29/2015,114.99,115.51,113.39,113.49,796455
06/30/2015,114.56,114.56,113.48,113.86,756835
07/01/2015,114.99,115.1,114.25,114.74,803006
07/02/2015,115.13,115.16,114.39,114.68,434792
07/06/2015,113.78,115.03,113.75,114.49,382597
07/07/2015,114.66,115.26,113.1194,115.16,1250739
07/08/2015,114.25,114.59,113.19,113.31,788146
07/09/2015,114.44,114.829,113.4,113.43,690797
07/10/2015,114.56,115.27,114.36,114.98,790128
07/13/2015,115.87,116.4999,115.87,116.44,479852
07/14/2015,116.41,117.2003,116.41,116.94,295772
07/15/2015,117.05,117.42,116.7101,116.99,397289
07/16/2015,117.75,118.12,117.546,118.1,345651
07/17/2015,118.37,118.74,118.25,118.68,455675
07/20/2015,118.93,119.39,118.7,119.04,490477
07/21/2015,119.06,119.19,118.5001,118.73,777631
07/22/2015,117.67,118.51,117.67,118.18,824799
07/23/2015,118.36,118.4199,117.34,117.57,688577
07/24/2015,117.97,117.97,116.3771,116.57,395447
07/27/2015,116.08,116.39,115.66,115.91,805118
07/28/2015,116.54,117.42,115.94,117.3,788174
07/29/2015,117.41,118.12,117.29,117.99,2928309
07/30/2015,117.69,118.21,117.13,118.09,652386
07/31/2015,118.49,118.53,117.8839,118.06,609998
08/03/2015,118.26,118.26,117.14,117.85,1066568
08/04/2015,117.86,118.06,117.3,117.58,1599534
08/05/2015,118.08,118.64,117.8339,118.0,614830
08/06/2015,118.08,118.25,116.18,116.66,604681
08/07/2015,116.52,116.6089,115.76,116.56,601977
08/10/2015,117.25,117.93,117.25,117.82,403626
08/11/2015,117.22,117.44,116.26,116.72,664404
08/12/2015,115.92,117.07,114.897,116.93,525990
08/13/2015,117.03,117.5,116.48,116.88,304114
08/14/2015,116.7,117.355,116.6,117.3,447687
08/17/2015,117.03,118.1302,116.65,118.09,480918
08/18/2015,117.98,118.22,117.6636,117.78,999146
08/19/2015,117.35,117.94,116.47,117.04,567020
08/20/2015,115.87,116.28,114.37,114.41,1058100
08/21/2015,113.0,113.75,110.48,110.54,3834720
08/24/2015,101.53,109.85,85.2105,106.01,3949421
08/25/2015,109.13,110.53,105.04,105.4,3144358
08/26/2015,106.45,109.68,105.83,109.5,2466811
08/27/2015,111.05,112.13,109.75,112.11,2208197
08/28/2015,111.62,112.37,111.27,112.02,1025920
08/31/2015,111.49,111.89,110.55,110.81,1295128
09/01/2015,107.71,109.71,106.99,107.55,2643214
09/02/2015,108.62,109.94,108.05,109.94,1206956
09/03/2015,110.41,111.21,109.42,109.77,1315858
09/04/2015,108.25,109.04,107.67,108.28,1026892
09/08/2015,110.27,111.07,109.71,110.96,1493698
09/09/2015,112.07,112.09,109.251,109.5,797185
09/10/2015,109.54,111.01,109.31,110.21,995130
09/11/2015,109.95,110.87,109.5204,110.85,727058
09/14/2015,111.1,111.1,110.12,110.42,469164
09/15/2015,110.84,112.125,110.4001,111.81,839936
09/16/2015,111.94,112.79,111.7,112.62,859259
09/17/2015,112.58,114.4099,112.31,112.69,1223386
09/18/2015,111.09,112.3388,110.8896,111.15,880418
09/21/2015,111.83,112.42,110.8,111.56,939739
09/22/2015,110.03,110.444,109.32,110.15,1021939
09/23/2015,110.37,110.59,109.66,110.05,428759
09/24/2015,109.18,109.89,108.2,109.6,1168606
09/25/2015,110.15,110.38,108.11,108.72,995395
09/28/2015,108.11,108.23,105.56,105.75,1904687
09/29/2015,106.0,106.9151,104.92,105.58,3174731
09/30/2015,106.9,107.89,106.48,107.8,1316869
10/01/2015,108.04,108.38,106.87,108.31,1723775
10/02/2015,107.12,109.97,106.66,109.96,1552122
10/05/2015,110.74,111.78,110.69,111.66,1187151
10/06/2015,111.63,111.7749,110.42,111.02,1046664
10/07/2015,111.55,111.9799,110.75,111.85,1238827
10/08/2015,111.59,112.905,111.17,112.7,1221725
10/09/2015,112.81,113.3128,112.6,113.09,1158606
10/12/2015,113.15,113.45,112.9325,113.37,465699
10/13/2015,112.75,113.71,112.44,112.52,689217
10/14/2015,112.56,112.9572,111.8568,112.04,602695
10/15/2015,112.5,113.7399,112.3,113.69,847367
10/16/2015,113.9,114.3,113.58,114.27,485210
10/19/2015,113.97,114.7,113.86,114.63,535300
10/20/2015,114.48,114.8199,113.97,114.33,678725
10/21/2015,114.69,114.73,113.56,113.67,603346
10/22/2015,114.28,115.59,114.0628,115.41,1129298
10/23/2015,117.24,117.6326,116.56,117.33,850935
10/26/2015,117.15,117.43,116.83,117.29,2934004
10/27/2015,116.95,117.49,116.8,117.25,905276
10/28/2015,117.53,118.4,116.82,118.39,829355
10/29/2015,118.16,118.77,118.11,118.55,1885302
10/30/2015,118.71,118.81,117.98,117.99,824269
11/02/2015,118.26,119.31,118.102,119.26,1016242
11/03/2015,119.1,119.85,118.77,119.47,1437292
11/04/2015,119.69,119.8089,118.8601,119.35,1093078
11/05/2015,119.49,119.6499,118.48,119.05,1309602
11/06/2015,118.76,119.1099,118.13,118.95,723547
11/09/2015,118.62,118.62,117.16,117.87,761789
11/10/2015,117.42,117.98,117.23,117.9,1009153
11/11/2015,118.09,118.39,117.52,117.6,910523
11/12/2015,116.94,117.37,116.12,116.17,1492604
11/13/2015,115.87,115.9475,114.47,114.54,1465666
11/16/2015,114.27,116.1,114.21,116.07,1178607
11/17/2015,116.35,116.99,115.86,116.17,1273435
11/18/2015,116.74,118.21,116.528,118.13,1148619
11/19/2015,118.07,118.4,117.94,118.04,696152
11/20/2015,118.62,119.1,118.54,118.85,567059
11/23/2015,118.93,119.298,118.34,118.72,1020928
11/24/2015,117.99,118.89,117.6103,118.68,780849
11/25/2015,118.79,119.01,118.66,118.8,802418
11/27/2015,118.91,119.06,118.53,118.88,164302
11/30/2015,119.12,119.124,118.14,118.19,812437
12/01/2015,118.7,119.47,118.5,119.41,807072
12/02/2015,119.48,119.6577,118.25,118.42,1249409
12/03/2015,118.72,118.75,116.09,116.57,1761126
12/04/2015,116.83,119.2321,116.83,119.04,1171996
12/07/2015,118.95,119.04,117.85,118.45,838285
12/08/2015,117.47,118.5,117.2501,118.13,1098153
12/09/2015,117.68,118.79,116.26,116.86,2295420
12/10/2015,117.05,118.0,116.77,117.19,1158603
12/11/2015,115.98,116.18,114.7,114.83,2015856
12/14/2015,114.96,115.6,113.71,115.57,2370351
12/15/2015,116.45,117.11,116.265,116.41,1356061
12/16/2015,117.17,118.38,116.151,118.17,2008648
12/17/2015,118.44,118.5499,116.46,116.5,1547841
12/18/2015,116.22,116.25,114.21,114.21,1490043
12/21/2015,115.17,115.37,114.37,115.27,1025617
12/22/2015,115.83,116.27,115.18,116.11,1868823
12/23/2015,116.76,117.1799,116.52,117.13,905285
12/24/2015,116.53,116.8,116.36,116.47,379742
12/28/2015,116.08,116.48,115.63,116.47,2737380
12/29/2015,117.1,118.1299,117.084,117.89,920946
12/30/2015,117.81,117.83,117.0365,117.07,698671
12/31/2015,116.79,116.9862,115.76,115.8,1119790
01/04/2016,113.75,113.79,112.47,113.75,2571909
01/05/2016,114.07,114.39,113.3356,113.97,1457319
01/06/2016,112.21,113.4,112.04,112.72,2178433
01/07/2016,110.81,111.97,109.71,109.86,2050737
01/08/2016,110.76,110.95,108.63,108.8,2350689
01/11/2016,109.47,109.76,107.73,109.1,2386126
01/12/2016,110.14,110.65,108.84,110.21,1353721
01/13/2016,110.54,110.77,106.97,107.13,2380742
01/14/2016,107.47,109.67,106.22,108.88,2002061
01/15/2016,106.04,107.17,105.29,106.46,1733072
01/19/2016,107.69,107.89,105.75,106.76,2558385
01/20/2016,105.19,106.91,102.95,105.93,2601699
01/21/2016,106.18,107.4872,105.24,106.24,1944891
01/22/2016,107.88,108.82,107.7,108.67,1142860
01/25/2016,108.46,108.83,107.26,107.36,1035872
01/26/2016,107.72,108.64,107.25,108.42,954484
01/27/2016,108.05,108.63,106.06,106.65,1553915
01/28/2016,107.77,107.85,106.18,107.36,1204636
01/29/2016,107.75,109.85,107.658,109.81,1408148
02/01/2016,109.26,110.5,109.0,110.05,955798
02/02/2016,109.31,109.38,107.865,108.19,2142310
02/03/2016,108.78,108.941,106.46,108.249,2032081
02/04/2016,107.87,108.7999,107.25,108.05,1778448
02/05/2016,107.6,107.618,104.74,105.14,2438097
